,minute_of_hour,hour_of_week,day_of_week,week_of_month,month,units_consumed
35831,55,9,3,1,5,1.8064842373890468
35832,0,10,3,1,5,1.812067237179656
35833,5,10,3,1,5,1.8175257293469294
35834,10,10,3,1,5,1.8228536494611607
35835,15,10,3,1,5,1.828045078159232
35836,20,10,3,1,5,1.8330942477211114
35837,25,10,3,1,5,1.8379955484778399
35838,30,10,3,1,5,1.8427435350439183
35839,35,10,3,1,5,1.847332932367206
35840,40,10,3,1,5,1.8517586415894243
35841,45,10,3,1,5,1.8560157457112163
35842,50,10,3,1,5,1.860099515054849
35843,55,10,3,1,5,1.8640054125189542
35844,0,11,3,1,5,1.8677290986192878
35845,5,11,3,1,5,1.87126643630993
35846,10,11,3,1,5,1.8746134955795795
35847,15,11,3,1,5,1.8777665578178477
35848,20,11,3,1,5,1.880722119946582
35849,25,11,3,1,5,1.8834768983119423
35850,30,11,3,1,5,1.8860278323324817
35851,35,11,3,1,5,1.8883720878994978
35852,40,11,3,1,5,1.8905070605257526
35853,45,11,3,1,5,1.8924303782390786
35854,50,11,3,1,5,1.8941399042176696
35855,55,11,3,1,5,1.895633739164064
35856,0,12,3,1,5,1.896910223415348
35857,5,12,3,1,5,1.8979679387870072
35858,10,12,3,1,5,1.8988057101485545
35859,15,12,3,1,5,1.8994226067291085
35860,20,12,3,1,5,1.8998179431514888
35861,25,12,3,1,5,1.8999912801936745
35862,30,12,3,1,5,1.8999424252767838
35863,35,12,3,1,5,1.8996714326790318
35864,40,12,3,1,5,1.8991786034754268
35865,45,12,3,1,5,1.8984644852032722
35866,50,12,3,1,5,1.8975298712538482
35867,55,12,3,1,5,1.8963757999909485
35868,0,13,3,1,5,1.8950035535972496
35869,5,13,3,1,5,1.8934146566497823
35870,10,13,3,1,5,1.8916108744261604
35871,15,13,3,1,5,1.8895942109432773
35872,20,13,3,1,5,1.8873669067308678
35873,25,13,3,1,5,1.8849314363422522
35874,30,13,3,1,5,1.882290505605087
35875,35,13,3,1,5,1.8794470486151666
35876,40,13,3,1,5,1.876404224476621
35877,45,13,3,1,5,1.8731654137921008
35878,50,13,3,1,5,1.8697342149069898
35879,55,13,3,1,5,1.8661144399114813
35880,0,14,3,1,5,1.8623101104054014
35881,5,14,3,1,5,1.8583254530301574
35882,10,14,3,1,5,1.8541648947729037
35883,15,14,3,1,5,1.8498330580481235
35884,20,14,3,1,5,1.8453347555620558
35885,25,14,3,1,5,1.8406749849658648
35886,30,14,3,1,5,1.835858923303022
35887,35,14,3,1,5,1.8308919212576917
35888,40,14,3,1,5,1.8257794972100458
35889,45,14,3,1,5,1.8205273311052985
35890,50,14,3,1,5,1.8151412581432398
35891,55,14,3,1,5,1.8096272622952805
35892,0,15,3,1,5,1.803991469656173
35893,5,15,3,1,5,1.7982401416380225
35894,10,15,3,1,5,1.7923796680135773
35895,15,15,3,1,5,1.7864165598172908
35896,20,15,3,1,5,1.7803574421114707
35897,25,15,3,1,5,1.7742090466257805
35898,30,15,3,1,5,1.7679782042782326
35899,35,15,3,1,5,1.761671837585938
35900,40,15,3,1,5,1.755296952974306
35901,45,15,3,1,5,1.7488606329925902
35902,50,15,3,1,5,1.7423700284452883
35903,55,15,3,1,5,1.735832350447498
35904,0,16,3,1,5,1.7292548624133073
35905,5,16,3,1,5,1.7226448719860834
35906,10,16,3,1,5,1.7160097229196192
35907,15,16,3,1,5,1.7093567869191177
35908,20,16,3,1,5,1.7026934554513482
35909,25,16,3,1,5,1.6960271315323934
35910,30,16,3,1,5,1.68936522150302
35911,35,16,3,1,5,1.6827151268001261
35912,40,16,3,1,5,1.6760842357336856
35913,45,16,3,1,5,1.6694799152782736
35914,50,16,3,1,5,1.6629095028882528
35915,55,16,3,1,5,1.6563802983459812
35916,0,17,3,1,5,1.649899555651423
35917,5,17,3,1,5,1.6434744749630765
35918,10,17,3,1,5,1.6371121945984919
35919,15,17,3,1,5,1.6308197831035427
35920,20,17,3,1,5,1.6246042313992137
35921,25,17,3,1,5,1.6184724450146286
35922,30,17,3,1,5,1.6124312364149103
35923,35,17,3,1,5,1.6064873174326408
35924,40,17,3,1,5,1.6006472918107115
35925,45,17,3,1,5,1.5949176478656766
35926,50,17,3,1,5,1.5893047512791383
35927,55,17,3,1,5,1.5838148380254227
35928,0,18,3,1,5,1.5784540074433595
35929,5,18,3,1,5,1.5732282154598332
35930,10,18,3,1,5,1.5681432679728389
35931,15,18,3,1,5,1.5632048144008697
35932,20,18,3,1,5,1.5584183414065083
35933,25,18,3,1,5,1.5537891668006647
35934,30,18,3,1,5,1.5493224336344436
35935,35,18,3,1,5,1.545023104485173
35936,40,18,3,1,5,1.5408959559429398
35937,45,18,3,1,5,1.5369455733037316
35938,50,18,3,1,5,1.5331763454752434
35939,55,18,3,1,5,1.5295924601006017
35940,0,19,3,1,5,1.5261978989059684
35941,5,19,3,1,5,1.5229964332767822
35942,10,19,3,1,5,1.5199916200677193
35943,15,19,3,1,5,1.5171867976509972
35944,20,19,3,1,5,1.5145850822073992
35945,25,19,3,1,5,1.512189364264242
35946,30,19,3,1,5,1.5100023054838694
35947,35,19,3,1,5,1.5080263357065944
35948,40,19,3,1,5,1.5062636502511109
35949,45,19,3,1,5,1.5047162074754739
35950,50,19,3,1,5,1.5033857266013495
35951,55,19,3,1,5,1.502273685803944
35952,0,20,3,1,5,1.5013813205697353
35953,5,20,3,1,5,1.5007096223238585
35954,10,20,3,1,5,1.5002593373285888
35955,15,20,3,1,5,1.5000309658542639
35956,20,20,3,1,5,1.5000247616234719
35957,25,20,3,1,5,1.5002407315291646
35958,30,20,3,1,5,1.5006786356269983
35959,35,20,3,1,5,1.50133798740192
35960,40,20,3,1,5,1.5022180543086692
35961,45,20,3,1,5,1.5033178585856695
35962,50,20,3,1,5,1.5046361783413134
35963,55,20,3,1,5,1.5061715489114966
35964,0,21,3,1,5,1.5079222644868733
35965,5,21,3,1,5,1.509886380008023
35966,10,21,3,1,5,1.5120617133264294
35967,15,21,3,1,5,1.5144458476288798
35968,20,21,3,1,5,1.5170361341225003
35969,25,21,3,1,5,1.5198296949776828
35970,30,21,3,1,5,1.5228234265253144
35971,35,21,3,1,5,1.5260140027049947
35972,40,21,3,1,5,1.5293978787603157
35973,45,21,3,1,5,1.5329712951771166
35974,50,21,3,1,5,1.5367302818603596
35975,55,21,3,1,5,1.5406706625448365
35976,0,22,3,1,5,1.5447880594351853
35977,5,22,3,1,5,1.5490778980695572
35978,10,22,3,1,5,1.5535354124019058
35979,15,22,3,1,5,1.5581556500971037
35980,20,22,3,1,5,1.562933478033027
35981,25,22,3,1,5,1.567863588003497
35982,30,22,3,1,5,1.5729405026157761
35983,35,22,3,1,5,1.5781585813758559
35984,40,22,3,1,5,1.5835120269553014
35985,45,22,3,1,5,1.5889948916319916
35986,50,22,3,1,5,1.5946010838981237
35987,55,22,3,1,5,1.6003243752279273
35988,0,23,3,1,5,1.6061584069976078
35989,5,23,3,1,5,1.612096697549871
35990,10,23,3,1,5,1.6181326493949348
35991,15,23,3,1,5,1.624259556540638
35992,20,23,3,1,5,1.630470611942691
35993,25,23,3,1,5,1.636758915067399
35994,30,23,3,1,5,1.6431174795582104
35995,35,23,3,1,5,1.6495392409976184
35996,40,23,3,1,5,1.656017064755785
35997,45,23,3,1,5,1.6625437539172196
35998,50,23,3,1,5,1.6691120572764324
35999,55,23,3,1,5,1.6757146773943503
36000,0,0,4,1,5,1.8823442787056548
36001,5,0,4,1,5,1.8889934956686993
36002,10,0,4,1,5,1.8956549409486863
36003,15,0,4,1,5,1.9023212136250574
36004,20,0,4,1,5,1.9089849074140233
36005,25,0,4,1,5,1.9156386188968224
36006,30,0,4,1,5,1.9222749557452548
36007,35,0,4,1,5,1.9288865449344363
36008,40,0,4,1,5,1.9354660409343365
36009,45,0,4,1,5,1.942006133870722
36010,50,0,4,1,5,1.9484995576464876
36011,55,0,4,1,5,1.95493909801435
36012,0,1,4,1,5,1.9613176005919788
36013,5,1,4,1,5,1.967627978810401
36014,10,1,4,1,5,1.9738632217874985
36015,15,1,4,1,5,1.980016402116981
36016,20,1,4,1,5,1.9860806835648357
36017,25,1,4,1,5,1.992049328664439
36018,30,1,4,1,5,1.9979157062019377
36019,35,1,4,1,5,2.003673298583622
36020,40,1,4,1,5,2.0093157090768665
36021,45,1,4,1,5,2.014836668917193
36022,50,1,4,1,5,2.020230044272757
36023,55,1,4,1,5,2.025489843059129
36024,0,2,4,1,5,2.030610221596546
36025,5,2,4,1,5,2.0355854911022906
36026,10,2,4,1,5,2.040410124010974
36027,15,2,4,1,5,2.045078760115739
36028,20,2,4,1,5,2.0495862125233666
36029,25,2,4,1,5,2.053927473417149
36030,30,2,4,1,5,2.058097719620486
36031,35,2,4,1,5,2.0620923179555066
36032,40,2,4,1,5,2.0659068303905683
36033,45,2,4,1,5,2.0695370189709457
36034,50,2,4,1,5,2.0729788505272575
36035,55,2,4,1,5,2.076228501156256
36036,0,3,4,1,5,2.079282360469359
36037,5,3,4,1,5,2.082137035603722
36038,10,3,4,1,5,2.084789354991766
36039,15,3,4,1,5,2.0872363718848104
36040,20,3,4,1,5,2.089475367626937
36041,25,3,4,1,5,2.091503854675441
36042,30,3,4,1,5,2.0933195793645196
36043,35,3,4,1,5,2.094920524409067
36044,40,3,4,1,5,2.0963049111459693
36045,45,3,4,1,5,2.097471201510163
36046,50,3,4,1,5,2.098418099743449
36047,55,3,4,1,5,2.099144553834094
36048,0,4,4,1,5,2.0996497566856207
36049,5,4,4,1,5,2.099933147013503
36050,10,4,4,1,5,2.099994409968749
36051,15,4,4,1,5,2.099833477487713
36052,20,4,4,1,5,2.099450528367708
36053,25,4,4,1,5,2.098845988068358
36054,30,4,4,1,5,2.098020528238915
36055,35,4,4,1,5,2.096975065972045
36056,40,4,4,1,5,2.0957107627849365
36057,45,4,4,1,5,2.0942290233288294
36058,50,4,4,1,5,2.092531493828481
36059,55,4,4,1,5,2.0906200602531344
36060,0,5,4,1,5,2.0884968462212314
36061,5,5,4,1,5,2.0861642106410447
36062,10,5,4,1,5,2.0836247450899106
36063,15,5,4,1,5,2.0808812709349676
36064,20,5,4,1,5,2.077936836198572
36065,25,5,4,1,5,2.0747947121720003
36066,30,5,4,1,5,2.0714583897809002
36067,35,5,4,1,5,2.067931575706921
36068,40,5,4,1,5,2.0642181882695385
36069,45,5,4,1,5,2.060322353072773
36070,50,5,4,1,5,2.056248398421608
36071,55,5,4,1,5,2.052000850513206
36072,0,6,4,1,5,2.0475844284082387
36073,5,6,4,1,5,2.043004038788091
36074,10,6,4,1,5,2.0382647705033166
36075,15,6,4,1,5,2.0333718889200054
36076,20,6,4,1,5,2.028330830069885
36077,25,6,4,1,5,2.023147194610847
36078,30,6,4,1,5,2.0178267416045705
36079,35,6,4,1,5,2.0123753821181176
36080,40,6,4,1,5,2.00679917265684
36081,45,6,4,1,5,2.001104308435328
36082,50,6,4,1,5,1.9952971164946254
36083,55,6,4,1,5,1.989384048672796
36084,0,7,4,1,5,1.9833716744368795
36085,5,7,4,1,5,1.9772666735841595
36086,10,7,4,1,5,1.9710758288208534
36087,15,7,4,1,5,1.9648060182264275
36088,20,7,4,1,5,1.958464207612165
36089,25,7,4,1,5,1.9520574427818358
36090,30,7,4,1,5,1.9455928417039212
36091,35,7,4,1,5,1.9390775866034504
36092,40,7,4,1,5,1.932518915982488
36093,45,7,4,1,5,1.9259241165781
36094,50,7,4,1,5,1.9193005152666824
36095,55,7,4,1,5,1.9126554709239232
36096,0,8,4,1,5,1.905996366248759
36097,5,8,4,1,5,1.8993305995613168
36098,10,8,4,1,5,1.8926655765832738
36099,15,8,4,1,5,1.8860087022100407
36100,20,8,4,1,5,1.87936737228386
36101,25,8,4,1,5,1.8727489653769664
36102,30,8,4,1,5,1.8661608345938863
36103,35,8,4,1,5,1.859610299402258
36104,40,8,4,1,5,1.853104637500573
36105,45,8,4,1,5,1.8466510767327737
36106,50,8,4,1,5,1.8402567870580133
36107,55,8,4,1,5,1.8339288725847724
36108,0,9,4,1,5,1.827674363678137
36109,5,9,4,1,5,1.8215002091489614
36110,10,9,4,1,5,1.8154132685338513
36111,15,9,4,1,5,1.8094203044739097
36112,20,9,4,1,5,1.803527975201554
36113,25,9,4,1,5,1.7977428271431255
36114,30,9,4,1,5,1.7920712876457532
36115,35,9,4,1,5,1.7865196578365197
36116,40,9,4,1,5,1.7810941056218563
36117,45,9,4,1,5,1.7758006588349138
36118,50,9,4,1,5,1.770645198538732
36119,55,9,4,1,5,1.7656334524921147
36120,0,10,4,1,5,1.760770988786188
36121,5,10,4,1,5,1.7560632096581679
36122,10,10,4,1,5,1.7515153454894308
36123,15,10,4,1,5,1.7471324489945161
36124,20,10,4,1,5,1.7429193896074917
36125,25,10,4,1,5,1.7388808480720854
36126,30,10,4,1,5,1.7350213112411683
36127,35,10,4,1,5,1.73134506709194
36128,40,10,4,1,5,1.7278561999619209
36129,45,10,4,1,5,1.7245585860112214
36130,50,10,4,1,5,1.7214558889160936
36131,55,10,4,1,5,1.718551555798559
36132,0,11,4,1,5,1.715848813396608
36133,5,11,4,1,5,1.7133506644793417
36134,10,11,4,1,5,1.711059884510758
36135,15,11,4,1,5,1.7089790185662652
36136,20,11,4,1,5,1.707110378505062
36137,25,11,4,1,5,1.705456040401643
36138,30,11,4,1,5,1.7040178422392636
36139,35,11,4,1,5,1.702797381867917
36140,40,11,4,1,5,1.7017960152291418
36141,45,11,4,1,5,1.7010148548495108
36142,50,11,4,1,5,1.7004547686046374
36143,55,11,4,1,5,1.7001163787549516
36144,0,12,4,1,5,1.700000061254363
36145,5,12,4,1,5,1.7001059453325726
36146,10,12,4,1,5,1.7004339133514976
36147,15,12,4,1,5,1.7009836009359727
36148,20,12,4,1,5,1.701754397378558
36149,25,12,4,1,5,1.7027454463180618
36150,30,12,4,1,5,1.7039556466909516
36151,35,12,4,1,5,1.705383653954648
36152,40,12,4,1,5,1.7070278815813227
36153,45,12,4,1,5,1.7088865028205433
36154,50,12,4,1,5,1.7109574527288236
36155,55,12,4,1,5,1.7132384304637345
36156,0,13,4,1,5,1.7157269018402435
36157,5,13,4,1,5,1.718420102146161
36158,10,13,4,1,5,1.7213150392137702
36159,15,13,4,1,5,1.7244084967441515
36160,20,13,4,1,5,1.7276970378805163
36161,25,13,4,1,5,1.7311770090265834
36162,30,13,4,1,5,1.7348445439057802
36163,35,13,4,1,5,1.7386955678566065
36164,40,13,4,1,5,1.742725802359767
36165,45,13,4,1,5,1.7469307697915424
36166,50,13,4,1,5,1.7513057983984914
36167,55,13,4,1,5,1.7558460274878067
36168,0,14,4,1,5,1.7605464128275843
36169,5,14,4,1,5,1.7654017322510414
36170,10,14,4,1,5,1.7704065914582523
36171,15,14,4,1,5,1.775555430009459
36172,20,14,4,1,5,1.780842527502634
36173,25,14,4,1,5,1.7862620099289277
36174,30,14,4,1,5,1.7918078561987383
36175,35,14,4,1,5,1.7974739048311947
36176,40,14,4,1,5,1.8032538607996103
36177,45,14,4,1,5,1.8091413025253509
36178,50,14,4,1,5,1.8151296890121
36179,55,14,4,1,5,1.8212123671132012
36180,0,15,4,1,5,1.8273825789231977
36181,5,15,4,1,5,1.8336334692859613
36182,10,15,4,1,5,1.8399580934108273
36183,15,15,4,1,5,1.8463494245883147
36184,20,15,4,1,5,1.8528003619969016
36185,25,15,4,1,5,1.8593037385919202
36186,30,15,4,1,5,1.8658523290684668
36187,35,15,4,1,5,1.872438857888599
36188,40,15,4,1,5,1.879056007364563
36189,45,15,4,1,5,1.885696425788803
36190,50,15,4,1,5,1.892352735601771
36191,55,15,4,1,5,1.8990175415884551
36192,0,16,4,1,5,1.9056834390945696
36193,5,16,4,1,5,1.9123430222530058
36194,10,16,4,1,5,1.918988892212083
36195,15,16,4,1,5,1.9256136653555533
36196,20,16,4,1,5,1.932209981505904
36197,25,16,4,1,5,1.9387705121015761
36198,30,16,4,1,5,1.945287968339057
36199,35,16,4,1,5,1.951755109270844
36200,40,16,4,1,5,1.9581647498500216
36201,45,16,4,1,5,1.9645097689131725
36202,50,16,4,1,5,1.9707831170918704
36203,55,16,4,1,5,1.9769778246446326
36204,0,17,4,1,5,1.983087009200359
36205,5,17,4,1,5,1.9891038834047037
36206,10,17,4,1,5,1.9950217624608813
36207,15,17,4,1,5,2.00083407155657
36208,20,17,4,1,5,2.0065343531684254
36209,25,17,4,1,5,2.012116274236679
36210,30,17,4,1,5,2.0175736332010605
36211,35,17,4,1,5,2.0229003668908243
36212,40,17,4,1,5,2.0280905572609784
36213,45,17,4,1,5,2.0331384379672848
36214,50,17,4,1,5,2.0380384007727455
36215,55,17,4,1,5,2.0427850017782694
36216,0,18,4,1,5,2.0473729674710888
36217,5,18,4,1,5,2.0517972005835405
36218,10,18,4,1,5,2.056052785756206
36219,15,18,4,1,5,2.060134994998917
36220,20,18,4,1,5,2.064039292943591
36221,25,18,4,1,5,2.0677613418830623
36222,30,18,4,1,5,2.071297006590334
36223,35,18,4,1,5,2.074642358912755
36224,40,18,4,1,5,2.0777936821363734
36225,45,18,4,1,5,2.0807474751151385
36226,50,18,4,1,5,2.0835004561607287
36227,55,18,4,1,5,2.086049566688534
36228,0,19,4,1,5,2.0883919746157673
36229,5,19,4,1,5,2.090525077507948
36230,10,19,4,1,5,2.0924465054701686
36231,15,19,4,1,5,2.0941541237801573
36232,20,19,4,1,5,2.09564603525991
36233,25,19,4,1,5,2.096920582383489
36234,30,19,4,1,5,2.0979763491185444
36235,35,19,4,1,5,2.09881216249954
36236,40,19,4,1,5,2.0994270939309274
36237,45,19,4,1,5,2.099820460218825
36238,50,19,4,1,5,2.0999918243300417
36239,55,19,4,1,5,2.099940995877643
36240,0,20,4,1,5,2.0996680313324583
36241,5,20,4,1,5,2.0991732339603444
36242,10,20,4,1,5,2.0984571534852563
36243,15,20,4,1,5,2.097520585478498
36244,20,20,4,1,5,2.096364570474828
36245,25,20,4,1,5,2.0949903928164506
36246,30,20,4,1,5,2.0933995792260527
36247,35,20,4,1,5,2.091593897110632
36248,40,20,4,1,5,2.089575352597887
36249,45,20,4,1,5,2.087346188307393
36250,50,20,4,1,5,2.084908880859032
36251,55,20,4,1,5,2.0822661381214487
36252,0,21,4,1,5,2.0794208962035654
36253,5,21,4,1,5,2.07637631619262
36254,10,21,4,1,5,2.073135780642056
36255,15,21,4,1,5,2.069702889813554
36256,20,21,4,1,5,2.0660814576770905
36257,25,21,4,1,5,2.0622755076735904
36258,30,21,4,1,5,2.0582892682448453
36259,35,21,4,1,5,2.0541271681356568
36260,40,21,4,1,5,2.0497938314735737
36261,45,21,4,1,5,2.045294072631282
36262,50,21,4,1,5,2.0406328908779074
36263,55,21,4,1,5,2.03581546482476
36264,0,22,4,1,5,2.030847146671852
36265,5,22,4,1,5,2.025733456261562
36266,10,22,4,1,5,2.020480074946043
36267,15,22,4,1,5,2.015092839275158
36268,20,22,4,1,5,2.00957773451217
36269,25,22,4,1,5,2.003940887983847
36270,30,22,4,1,5,1.998188562273098
36271,35,22,4,1,5,1.992327148261153
36272,40,22,4,1,5,1.986363158027244
36273,45,22,4,1,5,1.9803032176136302
36274,50,22,4,1,5,1.9741540596639675
36275,55,22,4,1,5,1.9679225159434561
36276,0,23,4,1,5,1.9616155097484398
36277,5,23,4,1,5,1.9552400482147347
36278,10,23,4,1,5,1.948803214532602
36279,15,23,4,1,5,1.9423121600772653
36280,20,23,4,1,5,1.9357740964636734
36281,25,23,4,1,5,1.9291962875343371
36282,30,23,4,1,5,1.922586041289095
36283,35,23,4,1,5,1.9159507017660464
36284,40,23,4,1,5,1.9092976408819935
36285,45,23,4,1,5,1.9026342502423617
36286,50,23,4,1,5,1.895967932929019
36287,55,23,4,1,5,1.8893060952753937
36288,0,0,5,1,5,2.0826561386379736
36289,5,0,5,1,5,2.0760254511732956
36290,10,0,5,1,5,2.0694213996298223
36291,15,0,5,1,5,2.0628513211631523
36292,20,0,5,1,5,2.0563225151845614
36293,25,0,5,1,5,2.049842235251253
36294,30,0,5,1,5,2.0434176810075924
36295,35,0,5,1,5,2.0370559901862455
36296,40,0,5,1,5,2.0307642306780997
36297,45,0,5,1,5,2.0245493926797336
36298,50,0,5,1,5,2.0184183809274225
36299,55,0,5,1,5,2.012378007025666
36300,0,1,5,1,5,2.006434981879606
36301,5,1,5,1,5,2.000595908239117
36302,10,1,5,1,5,1.994867273363093
36303,15,1,5,1,5,1.9892554418120532
36304,20,1,5,1,5,1.9837666483770227
36305,25,1,5,1,5,1.9784069911527788
36306,30,1,5,1,5,1.973182424762593
36307,35,1,5,1,5,1.968098753742745
36308,40,1,5,1,5,1.9631616260935978
36309,45,1,5,1,5,1.9583765270046238
36310,50,1,5,1,5,1.9537487727603122
36311,55,1,5,1,5,1.9492835048337345
36312,0,2,5,1,5,1.944985684174297
36313,5,2,5,1,5,1.9408600856962
36314,10,2,5,1,5,1.936911292973294
36315,15,2,5,1,5,1.9331436931468096
36316,20,2,5,1,5,1.9295614720511776
36317,25,2,5,1,5,1.926168609563532
36318,30,2,5,1,5,1.9229688751820344
36319,35,2,5,1,5,1.9199658238379103
36320,40,2,5,1,5,1.9171627919459717
36321,45,2,5,1,5,1.9145628936977106
36322,50,2,5,1,5,1.9121690176014887
36323,55,2,5,1,5,1.9099838232733608
36324,0,3,5,1,5,1.9080097384822192
36325,5,3,5,1,5,1.9062489564525216
36326,10,3,5,1,5,1.904703433427602
36327,15,3,5,1,5,1.903374886496259
36328,20,3,5,1,5,1.9022647916850908
36329,25,3,5,1,5,1.9013743823185638
36330,30,3,5,1,5,1.900704647648816
36331,35,3,5,1,5,1.9002563317565804
36332,40,3,5,1,5,1.9000299327245047
36333,45,3,5,1,5,1.9000257020837779
36334,50,3,5,1,5,1.9002436445346786
36335,55,3,5,1,5,1.9006835179413466
36336,0,4,5,1,5,1.9013448336008059
36337,5,4,5,1,5,1.9022268567859129
36338,10,4,5,1,5,1.9033286075616465
36339,15,4,5,1,5,1.9046488618738229
36340,20,4,5,1,5,1.9061861529090294
36341,25,4,5,1,5,1.907938772724268
36342,30,4,5,1,5,1.9099047741445063
36343,35,4,5,1,5,1.912081972925951
36344,40,4,5,1,5,1.914467950182841
36345,45,4,5,1,5,1.9170600550747974
36346,50,4,5,1,5,1.9198554077519407
36347,55,4,5,1,5,1.9228509025544294
36348,0,5,5,1,5,1.9260432114628718
36349,5,5,5,1,5,1.9294287877958083
36350,10,5,5,1,5,1.9330038701500092
36351,15,5,5,1,5,1.9367644865795632
36352,20,5,5,1,5,1.9407064590086511
36353,25,5,5,1,5,1.944825407873445
36354,30,5,5,1,5,1.9491167569878396
36355,35,5,5,1,5,1.9535757386276327
36356,40,5,5,1,5,1.9581973988275059
36357,45,5,5,1,5,1.9629766028849547
36358,50,5,5,1,5,1.9679080410648526
36359,55,5,5,1,5,1.972986234498807
36360,0,6,5,1,5,1.9782055412720978
36361,5,6,5,1,5,1.9835601626919228
36362,10,6,5,1,5,1.9890441497297928
36363,15,6,5,1,5,1.9946514096309527
36364,20,6,5,1,5,2.0003757126835198
36365,25,6,5,1,5,2.006210699139589
36366,30,6,5,1,5,2.0121498862812
36367,35,6,5,1,5,2.018186675622533
36368,40,6,5,1,5,2.024314360240922
36369,45,6,5,1,5,2.030526132228298
36370,50,6,5,1,5,2.036815090254835
36371,55,6,5,1,5,2.04317424723638
36372,0,7,5,1,5,2.049596538097207
36373,5,7,5,1,5,2.0560748276191996
36374,10,7,5,1,5,2.062601918369399
36375,15,7,5,1,5,2.0691705586962352
36376,20,7,5,1,5,2.075773450786218
36377,25,7,5,1,5,2.0824032587718646
36378,30,7,5,1,5,2.0890526168819123
36379,35,7,5,1,5,2.095714137624793
36380,40,7,5,1,5,2.1023804199960177
36381,45,7,5,1,5,2.109044057701026
36382,50,7,5,1,5,2.115697647383458
36383,55,7,5,1,5,2.1223337968503877
36384,0,8,5,1,5,2.1289451332851144
36385,5,8,5,1,5,2.1355243114384197
36386,10,8,5,1,5,2.1420640217892006
36387,15,8,5,1,5,2.1485569986654514
36388,20,8,5,1,5,2.15499602831631
36389,25,8,5,1,5,2.1613739569268566
36390,30,8,5,1,5,2.167683698565889
36391,35,8,5,1,5,2.1739182430584894
36392,40,8,5,1,5,2.1800706637743894
36393,45,8,5,1,5,2.1861341253235134
36394,50,8,5,1,5,2.192101891150193
36395,55,8,5,1,5,2.197967331017372
36396,0,9,5,1,5,2.203723928373102
36397,5,9,5,1,5,2.20936528759032
36398,10,9,5,1,5,2.214885141072483
36399,15,9,5,1,5,2.22027735621692
36400,20,9,5,1,5,2.225535942228205
36401,25,9,5,1,5,2.2306550567739785
36402,30,9,5,1,5,2.235629012475862
36403,35,9,5,1,5,2.2404522832280453
36404,40,9,5,1,5,2.245119510337042
36405,45,9,5,1,5,2.249625508475102
36406,50,9,5,1,5,2.2539652714411904
36407,55,9,5,1,5,2.2581339777229177
36408,0,10,5,1,5,2.262126995853279
36409,5,10,5,1,5,2.2659398895562757
36410,10,10,5,1,5,2.269568422675557
36411,15,10,5,1,5,2.2730085638809747
36412,20,10,5,1,5,2.2762564911473233
36413,25,10,5,1,5,2.279308596000665
36414,30,10,5,1,5,2.2821614875273766
36415,35,10,5,1,5,2.28481199614148
36416,40,10,5,1,5,2.28725717710608
36417,45,10,5,1,5,2.2894943138050046
36418,50,10,5,1,5,2.291520920760931
36419,55,10,5,1,5,2.2933347463968583
36420,0,11,5,1,5,2.29493377553757
36421,5,11,5,1,5,2.296316231648524
36422,10,11,5,1,5,2.2974805788095973
36423,15,11,5,1,5,2.298425523421507
36424,20,11,5,1,5,2.2991500156430114
36425,25,11,5,1,5,2.2996532505572778
36426,30,11,5,1,5,2.299934669066178
36427,35,11,5,1,5,2.2999939585114317
36428,40,11,5,1,5,2.2998310530219763
36429,45,11,5,1,5,2.2994461335871526
36430,50,11,5,1,5,2.2988396278556222
36431,55,11,5,1,5,2.298012209660247
36432,0,12,5,1,5,2.296964798269447
36433,5,12,5,1,5,2.2956985573659163
36434,10,12,5,1,5,2.2942148937537192
36435,15,12,5,1,5,2.2925154557953453
36436,20,12,5,1,5,2.2906021315803606
